GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
81625,3983058165.0,7788069.0,1537.867,3.007,40.745223,-107.694794
81630,3300160137.0,3299743.0,1274.199,1.274,39.45801,-108.56434
81631,634311517.0,1517438.0,244.909,0.586,39.629385,-106.75004
81632,316298134.0,1417741.0,122.123,0.547,39.629202,-106.607633
81633,344051556.0,0.0,132.839,0.0,40.338315,-108.429204
81635,753536058.0,3283644.0,290.942,1.268,39.495029,-108.047972
81637,1966677416.0,11147781.0,759.338,4.304,39.777824,-107.105819
81638,434983874.0,57588.0,167.948,0.022,40.315572,-107.549052
81639,1554243692.0,1816426.0,600.097,0.701,40.506919,-107.23923
81640,6160477446.0,11658547.0,2378.574,4.501,40.668299,-108.514046
81641,4400251901.0,4960358.0,1698.947,1.915,40.084284,-107.747345
81642,360399806.0,4045651.0,139.151,1.562,39.318251,-106.655956
81643,559604152.0,1101761.0,216.064,0.425,39.066286,-108.151539
81645,438646557.0,3579338.0,169.362,1.382,39.455604,-106.458353
81646,188851375.0,2540402.0,72.916,0.981,39.104397,-108.005191
81647,947695370.0,1561864.0,365.907,0.603,39.610533,-107.566625
81648,3186195185.0,34258.0,1230.197,0.013,39.940221,-108.665369
81649,205023579.0,192324.0,79.16,0.074,39.530227,-106.278163
81650,2407295186.0,3860401.0,929.462,1.491,39.751037,-108.113722
81652,230513515.0,1585104.0,89.002,0.612,39.485172,-107.654716
81653,155825520.0,87856.0,60.165,0.034,40.969754,-107.22719
81654,228543054.0,892553.0,88.241,0.345,39.205556,-107.045797
81655,362239537.0,417718.0,139.861,0.161,39.770357,-106.773184
81656,2717138.0,0.0,1.049,0.0,39.28385,-106.897256
81657,288012122.0,582259.0,111.202,0.225,39.675999,-106.308296
82001,152227550.0,253752.0,58.775,0.098,41.092356,-104.936269
82005,7646105.0,0.0,2.952,0.0,41.140306,-104.874531
82007,508183575.0,1429387.0,196.211,0.552,41.080767,-104.697915
82009,3211733100.0,1832019.0,1240.057,0.707,41.373553,-104.84281
82050,423958768.0,34522.0,163.691,0.013,41.446986,-104.266331
82051,894613818.0,5834280.0,345.412,2.253,41.581934,-105.595429
82052,35269490.0,0.0,13.618,0.0,41.118551,-105.308612
82053,586712021.0,125476.0,226.531,0.048,41.252203,-104.368869
82054,466140739.0,61830.0,179.978,0.024,41.064273,-104.36052
82055,302186954.0,1946404.0,116.675,0.752,41.33227,-106.17571
82058,802228990.0,27300643.0,309.742,10.541,42.087082,-105.636173
82059,217893201.0,390136.0,84.129,0.151,41.053423,-105.178649
82060,75720964.0,0.0,29.236,0.0,41.277387,-104.496976
82061,544663243.0,97486.0,210.296,0.038,41.445182,-105.161358
82063,996714302.0,2205063.0,384.834,0.851,40.882289,-105.997396
82070,2827641393.0,32918779.0,1091.758,12.71,41.195245,-105.831882
82072,558977803.0,1169832.0,215.823,0.452,41.414287,-105.477151
82073,5094.0,0.0,0.002,0.0,41.356764,-105.587542
82081,232706096.0,0.0,89.848,0.0,41.489132,-104.593262
82082,573424158.0,60338.0,221.4,0.023,41.235319,-104.134235
82083,1278617358.0,4951440.0,493.677,1.912,41.662191,-106.080578
82084,190443914.0,0.0,73.531,0.0,40.99704,-105.717119
82190,7690605283.0,416437337.0,2969.359,160.787,44.519974,-110.649096
82201,4459158632.0,8238058.0,1721.691,3.181,42.018732,-105.149002
82210,1006314980.0,177961.0,388.54,0.069,41.743949,-104.830306
82212,872560173.0,2473581.0,336.897,0.955,42.278608,-104.539289
82213,1245876095.0,48609950.0,481.035,18.768,42.494688,-105.004445
82214,271017132.0,4127236.0,104.64,1.594,42.252378,-104.791214
82215,208461596.0,8056012.0,80.487,3.11,42.382,-104.759567
82217,233513383.0,174271.0,90.16,0.067,41.76036,-104.136425
82219,291789635.0,0.0,112.661,0.0,42.498716,-104.513283
82221,806371945.0,3657616.0,311.342,1.412,41.638038,-104.328472
82222,1055010487.0,836484.0,407.342,0.323,43.196135,-104.650472
82223,388657526.0,1064813.0,150.062,0.411,42.130328,-104.395784
82224,348135138.0,17069.0,134.416,0.007,43.027155,-104.808472
82225,3554463016.0,2985153.0,1372.386,1.153,43.011191,-104.243824
82227,976302601.0,366263.0,376.953,0.141,42.743075,-104.750756
82229,625181617.0,128958.0,241.384,0.05,42.878051,-104.967096
82240,1716307182.0,3755466.0,662.67,1.45,42.257616,-104.150757
82242,180646233.0,0.0,69.748,0.0,42.694543,-104.109376
82243,140582319.0,24668.0,54.279,0.01,41.995412,-104.429236
82244,858193884.0,5818824.0,331.351,2.247,41.879347,-104.420881
82301,3182386453.0,6226881.0,1228.726,2.404,41.892016,-107.490595
82321,681730562.0,296105.0,263.218,0.114,41.23945,-107.741407
82322,3901779.0,0.0,1.506,0.0,42.237737,-107.561028
82323,73248995.0,58781.0,28.282,0.023,41.052449,-107.500084
82324,629794018.0,825958.0,243.165,0.319,41.674474,-106.411942
82325,1730766925.0,2224342.0,668.253,0.859,41.164217,-106.961863
82327,1223623724.0,41107338.0,472.444,15.872,42.141638,-106.630301
82329,1891723984.0,2302347.0,730.399,0.889,42.089734,-106.081233
82331,1487409752.0,7409871.0,574.292,2.861,41.370024,-106.796539
82332,366613633.0,116641.0,141.55,0.045,41.036084,-107.280714
82334,627648300.0,32787702.0,242.336,12.659,41.901041,-107.017768
82335,294038927.0,8868585.0,113.529,3.424,41.883869,-107.065671
82336,1690786880.0,14190572.0,652.816,5.479,41.698283,-108.208018
82401,1531424371.0,6305279.0,591.286,2.434,43.988573,-108.152151
82410,452227912.0,2532836.0,174.606,0.978,44.354714,-108.119184
82411,238143469.0,0.0,91.948,0.0,44.414494,-108.458033
82412,52787208.0,2048830.0,20.381,0.791,44.796848,-108.553488
82414,7301687089.0,42106481.0,2819.197,16.257,44.492387,-109.593597
82420,143568566.0,46348.0,55.432,0.018,44.93433,-108.457721
82421,120040816.0,306900.0,46.348,0.118,44.909692,-108.599103
82422,31054126.0,0.0,11.99,0.0,44.497663,-108.382274
82423,48322111.0,5339.0,18.657,0.002,44.966206,-108.581214
82426,1451531768.0,2912535.0,560.44,1.125,44.51284,-107.761207
82428,549872225.0,749008.0,212.307,0.289,44.326469,-107.511302
82430,6297155.0,374528.0,2.431,0.145,43.815463,-108.184939
82431,1435304355.0,37208306.0,554.174,14.366,44.840242,-108.164383
82432,304538092.0,3575253.0,117.583,1.38,44.202999,-107.864542
82433,2202551912.0,8175435.0,850.41,3.157,44.061115,-109.102295
82434,90249956.0,638118.0,34.846,0.246,44.381888,-108.295258
82435,2193816161.0,2841887.0,847.037,1.097,44.810459,-108.915036
82440,881519.0,0.0,0.34,0.0,44.719748,-108.864172
82441,305364813.0,27652.0,117.902,0.011,44.642868,-107.769976
82442,1711837876.0,1358323.0,660.944,0.524,43.879297,-107.321733
82443,3118440375.0,5504868.0,1204.037,2.125,43.726647,-108.47213
82450,83628215.0,0.0,32.289,0.0,44.505179,-109.435558
82501,2435714389.0,78513341.0,940.435,30.314,43.033049,-108.206993
82510,57197795.0,0.0,22.084,0.0,42.994063,-108.597886
82512,1069784396.0,4267983.0,413.046,1.648,43.301468,-109.282607
82513,3982125564.0,27741633.0,1537.507,10.711,43.627124,-109.66813
82514,566116419.0,228863.0,218.579,0.088,43.03516,-108.929425
82515,21496528.0,0.0,8.3,0.0,42.903732,-108.542611
82516,617205497.0,8640532.0,238.304,3.336,43.188553,-108.832009
82520,5708396547.0,44779083.0,2204.024,17.289,42.69917,-108.618598
82523,1965785748.0,21252589.0,758.994,8.206,43.46283,-108.82266
82601,1476820092.0,5269975.0,570.203,2.035,43.058945,-106.439815
82604,4782187126.0,18153746.0,1846.413,7.009,42.857603,-106.770764
82609,151594345.0,215056.0,58.531,0.083,42.8052,-106.180847
82620,1902165694.0,40700770.0,734.43,15.715,42.465283,-107.10718
82630,162826673.0,343831.0,62.868,0.133,43.165169,-107.31724
82633,8164215957.0,20491566.0,3152.222,7.912,43.020861,-105.41068
82635,41296788.0,0.0,15.945,0.0,43.39815,-106.222379
82636,238703550.0,1927417.0,92.164,0.744,42.913445,-106.158213
82637,2490415318.0,5748942.0,961.555,2.22,42.814344,-105.88458
82638,30654353.0,203411.0,11.836,0.079,43.114517,-107.323054
82639,4360011263.0,11356814.0,1683.41,4.385,43.712117,-106.612634
82640,423221111.0,144958.0,163.407,0.056,43.563825,-106.199923
82642,1312714157.0,830266.0,506.842,0.321,43.245273,-107.600833
82643,77195683.0,218687.0,29.805,0.084,43.441015,-106.252263
82644,2181260.0,2888.0,0.842,0.001,42.840116,-106.38488
82646,103907987.0,2087705.0,40.119,0.806,43.000925,-106.821962
82648,1415443154.0,1701741.0,546.506,0.657,43.281053,-107.152676
82649,1565924012.0,17336687.0,604.607,6.694,43.301333,-108.053346
82701,5114888860.0,4000956.0,1974.87,1.545,43.711636,-104.433861
82710,711046935.0,246910.0,274.537,0.095,44.706522,-104.248772
82711,302382118.0,0.0,116.75,0.0,44.709225,-104.458623
82712,324382030.0,0.0,125.245,0.0,44.45326,-104.121622
82714,138868074.0,0.0,53.617,0.0,44.571551,-104.699607
82715,717618.0,0.0,0.277,0.0,44.119155,-104.133391
82716,2810748252.0,2601471.0,1085.236,1.004,44.464635,-105.695059
82718,4875053322.0,2792410.0,1882.269,1.078,43.878837,-105.621622
82720,1695844668.0,1489697.0,654.769,0.575,44.795996,-104.670545
82721,2034313756.0,24422599.0,785.453,9.43,44.481838,-104.916416
82723,252217551.0,245917.0,97.382,0.095,44.001929,-104.422888
82725,735710207.0,894194.0,284.059,0.345,44.876792,-105.702593
82727,1233868401.0,1551239.0,476.399,0.599,44.324053,-105.198239
82729,1607530940.0,317987.0,620.671,0.123,44.323705,-104.360408
82730,1631430125.0,1777137.0,629.899,0.686,44.045538,-104.697602
82731,1370504262.0,2105163.0,529.155,0.813,44.845838,-105.308135
82732,278355182.0,14998.0,107.474,0.006,43.705442,-105.619567
82801,1693117602.0,1259789.0,653.716,0.486,44.843713,-106.835993
82831,1632255387.0,9234616.0,630.217,3.566,44.600097,-106.049796
82832,428167339.0,483796.0,165.316,0.187,44.594845,-106.797089
82833,254056928.0,1671291.0,98.092,0.645,44.64947,-107.198404
82834,5611923796.0,33274440.0,2166.776,12.847,44.239738,-106.658714
82835,1311191233.0,1493719.0,506.254,0.577,44.756041,-106.359287
82836,1319138127.0,1733179.0,509.322,0.669,44.783123,-107.486942
82837,121071708.0,94066.0,46.746,0.036,44.773384,-106.235269
82838,465680691.0,446369.0,179.8,0.172,44.932878,-107.577595
82839,302470670.0,635910.0,116.785,0.246,44.925813,-107.161076
82842,38047067.0,6807.0,14.69,0.003,44.572988,-106.93236
82844,47159720.0,58765.0,18.208,0.023,44.782566,-107.221085
82845,154158805.0,128806.0,59.521,0.05,44.753527,-106.654623
82901,3595929702.0,221681.0,1388.396,0.086,41.379272,-108.978176
82922,847678041.0,136684.0,327.29,0.053,43.12648,-110.411256
82923,2835174744.0,40740140.0,1094.667,15.73,42.659063,-109.427408
82925,1811093223.0,34305314.0,699.267,13.245,43.168041,-109.784367
82929,29578259.0,16117.0,11.42,0.006,41.555746,-109.843634
82930,2961373788.0,19434454.0,1143.393,7.504,41.016101,-110.64492
82932,1336532054.0,5966368.0,516.038,2.304,42.254134,-109.357051
82933,182403956.0,670036.0,70.427,0.259,41.293212,-110.440833
82934,58495562.0,0.0,22.585,0.0,41.604084,-110.012918
82935,422430920.0,6969350.0,163.101,2.691,41.688569,-109.664735
82936,336438943.0,49449.0,129.9,0.019,41.061984,-110.184672
82937,312444978.0,1696611.0,120.636,0.655,41.34708,-110.264865
82938,456508743.0,76633646.0,176.259,29.588,41.373041,-109.646647
82939,204761749.0,156794.0,79.059,0.061,41.218918,-110.345571
82941,1123572696.0,40071109.0,433.814,15.472,42.894466,-110.038264
82942,107746878.0,309300.0,41.601,0.119,41.714292,-108.870798
82943,188883940.0,0.0,72.929,0.0,41.754639,-109.207997
82944,509183970.0,2560181.0,196.597,0.988,41.162053,-110.464639
82945,332242666.0,202248.0,128.28,0.078,41.744069,-109.051037
83001,2092797467.0,9751508.0,808.034,3.765,43.707091,-110.640021
83011,743335669.0,4112226.0,287.004,1.588,43.576517,-110.43249
83012,420643539.0,14569356.0,162.411,5.625,43.715511,-110.807086
83013,2329518842.0,129231485.0,899.432,49.897,44.048662,-110.426072
83014,556533568.0,2144039.0,214.879,0.828,43.448605,-110.966862
83025,34816374.0,427824.0,13.443,0.165,43.593911,-110.846446
83101,1948920217.0,8186260.0,752.482,3.161,41.959496,-110.553166
83110,382231909.0,138894.0,147.581,0.054,42.725902,-110.849219
83111,297462144.0,180130.0,114.851,0.07,42.771912,-111.174095
83112,357525640.0,146016.0,138.041,0.056,42.920608,-110.832476
83113,2688488596.0,9080136.0,1038.031,3.506,42.531855,-110.257868
83114,992831823.0,526672.0,383.335,0.203,42.264523,-110.984641
83115,1526099058.0,2205249.0,589.23,0.851,42.89164,-110.315245
83116,4021058.0,8101.0,1.553,0.003,41.769544,-110.533471
83118,51156152.0,72901.0,19.752,0.028,43.047855,-110.997576
83119,34419255.0,0.0,13.289,0.0,42.643918,-110.988197
83120,389277369.0,122796.0,150.301,0.047,42.915847,-111.117315
83121,1091604.0,0.0,0.421,0.0,41.819716,-110.533905
83122,33487380.0,0.0,12.93,0.0,42.820269,-110.946542
83123,229686438.0,1680083.0,88.682,0.649,42.221111,-110.250207
83124,251540947.0,14138.0,97.121,0.005,41.773109,-110.234012
83126,159982064.0,124280.0,61.769,0.048,42.593741,-110.830763
83127,195056830.0,25548.0,75.312,0.01,42.960329,-110.963578
83128,1169309939.0,5515870.0,451.473,2.13,43.040079,-110.722208
83201,91681126.0,32737.0,35.398,0.013,42.904916,-112.380092
83202,365658043.0,354186.0,141.181,0.137,42.966657,-112.576195
83203,35432335.0,0.0,13.681,0.0,43.042406,-112.49591
83204,595631598.0,1262155.0,229.975,0.487,42.857336,-112.764003
83209,1717137.0,0.0,0.663,0.0,42.857791,-112.426322
83210,696568655.0,52795033.0,268.947,20.384,43.020349,-112.869167
83211,1510286169.0,55972528.0,583.125,21.611,42.701149,-113.028458
83212,537258089.0,109158.0,207.437,0.042,42.538792,-112.543984
83213,1629623910.0,1263375.0,629.201,0.488,43.539315,-113.266776
83214,290597067.0,280847.0,112.2,0.108,42.539846,-112.307675
83215,201869.0,0.0,0.078,0.0,43.443159,-112.8125
83217,762837015.0,1069982.0,294.533,0.413,42.777857,-111.942715
83218,1046902.0,0.0,0.404,0.0,43.31765,-112.165341
83220,65915285.0,619957.0,25.45,0.239,42.377246,-111.423173
83221,2083560490.0,7069353.0,804.467,2.729,43.324081,-112.552045
83223,4745559.0,7570.0,1.832,0.003,42.185074,-111.408697
83226,5783084027.0,8737717.0,2232.861,3.374,44.678807,-114.335707
83227,1015072999.0,4083404.0,391.922,1.577,44.24891,-114.50673
83228,172704016.0,412167.0,66.681,0.159,42.233621,-112.06023
83232,25453719.0,47436.0,9.828,0.018,42.138463,-111.971088
83233,74249852.0,272616.0,28.668,0.105,42.135042,-111.237956
83234,712976994.0,274834.0,275.282,0.106,42.422608,-112.101232
83235,671684077.0,413624.0,259.339,0.16,44.574869,-113.698575
83236,610148958.0,1728535.0,235.58,0.667,43.191095,-111.872456
83237,57948285.0,182792.0,22.374,0.071,42.027452,-111.778558
83238,193101665.0,580138.0,74.557,0.224,42.321016,-111.116429
83239,84581733.0,381591.0,32.657,0.147,42.533809,-111.290117
83241,542862162.0,1887965.0,209.6,0.729,42.514851,-111.765362
83243,193232041.0,501994.0,74.607,0.194,42.087337,-112.702631
83244,2174402920.0,2426762.0,839.542,0.937,44.116959,-113.123916
83245,272181457.0,432284.0,105.09,0.167,42.81812,-112.207737
83246,335723836.0,638927.0,129.624,0.247,42.611006,-112.024644
83250,198164538.0,600517.0,76.512,0.232,42.672532,-112.204751
83251,2492969199.0,7402486.0,962.541,2.858,43.944697,-113.944659
83252,2396316808.0,3490243.0,925.223,1.348,42.174414,-112.406564
83253,2175847653.0,1256817.0,840.1,0.485,44.315204,-113.690673
83254,1243297541.0,7550757.0,480.04,2.915,42.328754,-111.271906
83255,1161850301.0,1304715.0,448.593,0.504,43.685697,-113.583637
83261,54128726.0,548151.0,20.899,0.212,42.216061,-111.433125
83262,537359605.0,1998085.0,207.476,0.771,43.22576,-112.774493
83263,1038336770.0,8528704.0,400.904,3.293,42.181249,-111.753213
83271,671571261.0,69197.0,259.295,0.027,42.442204,-112.91278
83272,345749863.0,92893893.0,133.495,35.867,42.114009,-111.599477
83274,236180770.0,1605531.0,91.19,0.62,43.34884,-112.097984
83276,1094032145.0,68481094.0,422.408,26.441,42.747939,-111.508511
83277,26593964.0,285146.0,10.268,0.11,43.066895,-112.667158
83278,3796466555.0,23851374.0,1465.824,9.209,44.336299,-114.813696
83281,106701007.0,490756.0,41.197,0.189,42.329852,-111.965452
83283,148214949.0,2082318.0,57.226,0.804,42.371092,-111.632553
83285,821212712.0,46478529.0,317.072,17.945,43.072385,-111.303013
83286,188016035.0,884909.0,72.593,0.342,42.063423,-112.015748
83287,74541254.0,87912916.0,28.781,33.943,42.042246,-111.399191
83301,729559955.0,3901959.0,281.685,1.507,42.400555,-114.524876
83302,1723722501.0,753408.0,665.533,0.291,42.226893,-115.009033
83311,270915113.0,435831.0,104.601,0.168,42.391733,-113.56472
83312,333739401.0,40449.0,128.858,0.016,41.975993,-113.650767
83313,597386016.0,11641492.0,230.652,4.495,43.35072,-114.260756
83314,289942882.0,2792965.0,111.948,1.078,42.985016,-114.951592
83316,674069463.0,4052959.0,260.26,1.565,42.619859,-114.882859
83318,663932408.0,7152010.0,256.346,2.761,42.439675,-113.815864
83320,1494694444.0,4897234.0,577.105,1.891,43.481456,-113.872707
83321,225991395.0,457294.0,87.256,0.177,42.463501,-114.914924
83322,51370761.0,54163.0,19.834,0.021,43.349499,-114.978595
83323,707847947.0,2446338.0,273.302,0.945,42.502957,-113.391539
83324,227740058.0,508877.0,87.931,0.196,42.87274,-114.27211
83325,97598416.0,827266.0,37.683,0.319,42.587877,-114.240846
83327,2452468174.0,10546410.0,946.903,4.072,43.492599,-114.809455
83328,173181841.0,1819038.0,66.866,0.702,42.570448,-114.613167
83330,304192504.0,1991336.0,117.449,0.769,42.951933,-114.707998
83332,210823595.0,6384592.0,81.399,2.465,42.803128,-114.924974
83333,885247515.0,2130301.0,341.796,0.823,43.568308,-114.31095
83334,204938094.0,1258005.0,79.127,0.486,42.44446,-114.292089
83335,263429241.0,5594176.0,101.711,2.16,42.579582,-114.066822
83336,96597865.0,5123489.0,37.297,1.978,42.56468,-113.82465
83337,607347099.0,285279.0,234.498,0.11,43.224071,-115.152058
83338,713373785.0,4973941.0,275.435,1.92,42.725104,-114.431903
83340,1439347989.0,7943000.0,555.735,3.067,43.736127,-114.581926
83341,260488635.0,1210583.0,100.575,0.467,42.419106,-114.370742
83342,3200238308.0,1345928.0,1235.619,0.52,42.177466,-113.255097
83344,297741826.0,1444046.0,114.959,0.558,42.446919,-114.138302
83346,806670299.0,2672135.0,311.457,1.032,42.311492,-114.080339
83347,544020672.0,4673912.0,210.048,1.805,42.836119,-113.981996
83348,171875576.0,199629.0,66.362,0.077,43.249472,-114.10768
83349,188462340.0,1378058.0,72.766,0.532,43.096544,-114.181412
83350,774161840.0,22807151.0,298.906,8.806,42.694326,-113.579982
83352,566502987.0,3440882.0,218.728,1.329,43.070085,-114.412326
83353,22563662.0,30618.0,8.712,0.012,43.692277,-114.325199
83354,51068.0,0.0,0.02,0.0,43.670143,-114.32231
83355,297475294.0,2609207.0,114.856,1.007,42.757435,-114.722206
83401,404971316.0,4121376.0,156.36,1.591,43.542409,-111.877936
83402,392705474.0,4314641.0,151.624,1.666,43.534886,-112.174467
83404,69256509.0,92872.0,26.74,0.036,43.421901,-112.011538
83406,260135420.0,2101117.0,100.439,0.811,43.443948,-111.811633
83414,887644813.0,4649838.0,342.722,1.795,43.861493,-110.935747
83420,1177336336.0,11440777.0,454.572,4.417,44.077471,-111.346444
83421,37243695.0,664663.0,14.38,0.257,44.020098,-111.529233
83422,348010464.0,576251.0,134.368,0.222,43.728569,-111.231457
83423,985421114.0,274830.0,380.473,0.106,44.300087,-112.280545
83424,151172459.0,342225.0,58.368,0.132,43.910055,-111.16811
83425,254986740.0,12333701.0,98.451,4.762,43.912196,-112.242431
83427,1867127.0,0.0,0.721,0.0,43.524982,-111.932481
83428,556950990.0,18208576.0,215.04,7.03,43.469822,-111.172178
83429,1454714377.0,62002525.0,561.668,23.939,44.476186,-111.398268
83431,32670578.0,557625.0,12.614,0.215,43.688427,-112.032935
83433,2707671.0,0.0,1.045,0.0,44.484406,-111.333056
83434,107908610.0,5968018.0,41.664,2.304,43.752647,-112.006385
83435,359057574.0,105995.0,138.633,0.041,43.988863,-112.568602
83436,242438396.0,659664.0,93.606,0.255,43.857158,-111.472046
83440,441367714.0,8496382.0,170.413,3.28,43.81469,-111.822546
83442,239401903.0,4719670.0,92.434,1.822,43.671988,-111.893377
83443,838966130.0,7279173.0,323.927,2.811,43.51595,-111.518092
83444,397690785.0,3199688.0,153.549,1.235,43.719372,-112.301574
83445,490188914.0,5579471.0,189.263,2.154,43.979292,-111.767357
83446,180362527.0,43835.0,69.638,0.017,44.472573,-112.187636
83448,76806845.0,344843.0,29.655,0.133,43.850004,-111.692649
83449,959357931.0,9575942.0,370.41,3.697,43.259048,-111.417191
83450,247044574.0,3433885.0,95.384,1.326,43.830648,-112.405569
83451,35770741.0,143346.0,13.811,0.055,43.866555,-111.633321
83452,342999588.0,1202320.0,132.433,0.464,43.835421,-111.218327
83454,909287.0,0.0,0.351,0.0,43.591157,-111.952242
83455,299456573.0,746050.0,115.621,0.288,43.614042,-111.183881
83460,630601.0,0.0,0.243,0.0,43.816972,-111.782203
83462,278451991.0,918182.0,107.511,0.355,45.301183,-113.809337
83463,413373953.0,18252.0,159.605,0.007,45.581364,-114.05356
83464,2742208864.0,533939.0,1058.773,0.206,44.533531,-113.255751
83465,480503977.0,460513.0,185.524,0.178,44.792741,-113.672382
83466,752220758.0,2343167.0,290.434,0.905,45.414846,-114.046629
83467,1962840685.0,5640216.0,757.857,2.178,44.979814,-113.896277
83468,420311155.0,17350.0,162.283,0.007,44.922252,-113.592213
83469,1204952457.0,511762.0,465.235,0.198,45.3418,-114.429539
83501,699561258.0,14347568.0,270.102,5.54,46.208729,-116.913734
83520,29967511.0,4933036.0,11.571,1.905,46.544438,-116.325745
83522,1094552663.0,4740686.0,422.609,1.83,45.919632,-116.511565
83523,490854997.0,163091.0,189.52,0.063,46.248903,-116.443537
83524,328154466.0,8922.0,126.701,0.003,46.365688,-116.665531
83525,2598018963.0,2806231.0,1003.101,1.083,45.788829,-115.517408
83526,94787146.0,15604.0,36.598,0.006,46.147763,-116.412071
83530,931835908.0,1746951.0,359.784,0.675,45.919925,-116.084203
83533,65970224.0,25818.0,25.471,0.01,46.094403,-116.23687
83535,138416538.0,2615104.0,53.443,1.01,46.534195,-116.724005
83536,568330524.0,3403323.0,219.434,1.314,46.223705,-116.001302
83537,428766733.0,294141.0,165.548,0.114,46.637625,-116.550884
83539,7279410767.0,26354413.0,2810.596,10.175,46.256823,-114.846623
83540,237365186.0,965337.0,91.647,0.373,46.345204,-116.782679
83541,256423132.0,10630876.0,99.006,4.105,46.513376,-116.469465
83542,198396725.0,1445986.0,76.601,0.558,45.569127,-116.357289
83543,354027617.0,131811.0,136.691,0.051,46.273201,-116.23343
83544,610053839.0,24770558.0,235.543,9.564,46.490865,-116.151469
83545,116458381.0,332129.0,44.965,0.128,46.42642,-116.4218
83546,109088273.0,50178.0,42.119,0.019,46.560009,-115.822123
83547,250922040.0,1670919.0,96.882,0.645,45.173515,-116.218129
83548,71218818.0,3823.0,27.498,0.001,46.360925,-116.505033
83549,1616924518.0,8142344.0,624.298,3.144,45.344178,-116.190911
83552,223626195.0,728263.0,86.343,0.281,46.008057,-115.932942
83553,276656299.0,263426.0,106.818,0.102,46.390006,-115.892311
83554,586216729.0,3972370.0,226.34,1.534,45.720056,-116.275289
83555,532913309.0,1200124.0,205.759,0.463,46.127543,-116.689431
83601,996760150.0,3881211.0,384.851,1.499,43.875935,-115.160367
83602,47397793.0,260028.0,18.3,0.1,44.070601,-116.10868
83604,2717277751.0,27686529.0,1049.147,10.69,42.515345,-115.747855
83605,71934752.0,882729.0,27.774,0.341,43.661908,-116.65629
83607,575314725.0,22775312.0,222.13,8.794,43.709411,-116.750541
83610,1029812844.0,10916133.0,397.613,4.215,44.743366,-116.77357
83611,5879452777.0,110757825.0,2270.07,42.764,44.727247,-115.368064
83612,1780490384.0,9233495.0,687.451,3.565,44.921058,-116.586316
83615,202096167.0,22606602.0,78.03,8.728,44.720241,-116.054858
83616,275436875.0,1921593.0,106.347,0.742,43.775558,-116.394954
83617,607004399.0,8867965.0,234.366,3.424,43.936819,-116.505193
83619,84087813.0,2324127.0,32.466,0.897,43.966099,-116.910257
83622,689043538.0,2246882.0,266.041,0.868,44.101355,-115.884587
83623,548049764.0,2513798.0,211.603,0.971,43.082032,-115.392631
83624,670766771.0,7549346.0,258.985,2.915,42.904724,-116.154827
83626,16662731.0,116748.0,6.434,0.045,43.667499,-116.832129
83627,253229811.0,6928420.0,97.773,2.675,42.91784,-115.547313
83628,207568289.0,1524960.0,80.143,0.589,43.545047,-117.026362
83629,480072794.0,2236288.0,185.357,0.863,43.911871,-116.130418
83631,419730475.0,38332.0,162.059,0.015,43.911655,-116.033585
83632,322806030.0,1768773.0,124.636,0.683,44.54001,-116.412891
83633,433205935.0,5337484.0,167.262,2.061,43.014599,-115.204966
83634,387660036.0,1924591.0,149.676,0.743,43.455712,-116.328708
83636,6646160.0,516809.0,2.566,0.2,43.906938,-116.659563
83637,1139965939.0,5327073.0,440.143,2.057,44.10389,-115.155101
83638,1045356784.0,33544510.0,403.615,12.952,45.067169,-115.965688
83639,613129515.0,3203621.0,236.731,1.237,43.397377,-116.866526
83641,420787183.0,7718423.0,162.467,2.98,43.354103,-116.584684
83642,106314143.0,230701.0,41.048,0.089,43.573507,-116.401064
83643,58152832.0,216735.0,22.453,0.084,44.628742,-116.445664
83644,131245770.0,251421.0,50.674,0.097,43.750958,-116.579647
83645,1160029503.0,15347806.0,447.89,5.926,44.368971,-116.583493
83646,71361893.0,428067.0,27.553,0.165,43.649585,-116.431758
83647,3760286757.0,37063655.0,1451.855,14.31,43.400748,-115.522903
83648,25652230.0,313076.0,9.904,0.121,43.049579,-115.866402
83650,4152627744.0,7990462.0,1603.339,3.085,42.846008,-116.676479
83651,38459579.0,124471.0,14.849,0.048,43.587742,-116.620351
83654,651117466.0,936179.0,251.398,0.361,45.100179,-116.350507
83655,151082353.0,2331007.0,58.333,0.9,43.951249,-116.788488
83656,1142260.0,20795.0,0.441,0.008,43.726465,-116.799115
83657,404215010.0,435734.0,156.068,0.168,44.223025,-116.296435
83660,310715130.0,4689660.0,119.968,1.811,43.797717,-116.929571
83661,607273997.0,3882766.0,234.47,1.499,44.080716,-116.708522
83666,25263214.0,0.0,9.754,0.0,43.963326,-115.975879
83669,51266905.0,409204.0,19.794,0.158,43.724537,-116.488829
83670,191247492.0,1069098.0,73.841,0.413,44.018634,-116.312919
83671,2677992178.0,8556198.0,1033.979,3.304,45.343872,-115.052327
83672,1573266609.0,26805150.0,607.442,10.35,44.374148,-116.957099
83676,105338625.0,2776166.0,40.671,1.072,43.656041,-116.907523
83677,922666379.0,2429367.0,356.243,0.938,45.052071,-115.518214
83686,230094598.0,8875031.0,88.84,3.427,43.492218,-116.607703
83687,128781002.0,461744.0,49.723,0.178,43.609971,-116.529134
83702,105288121.0,390925.0,40.652,0.151,43.680471,-116.160197
